instance_path;solver_seed;rotation;mirror_plates;faithful;round2disc;pricing;hybridization;aggressive_hybridization;hybridizations;first_borns_killed_by_hybridization;aggressive_hybridization_extra_vars;qt_pevars_after_preprocess;qt_cmvars_after_preprocess;qt_plates_after_preprocess;length_pe_after_pricing;length_cm_after_pricing;length_pc_after_pricing;qt_unreachable_plate_types;qt_reachable_extractions;qt_reachable_cuts;qt_reachable_plate_types;qt_pevars_after_purge;qt_cmvars_after_purge;qt_plates_after_purge;purge_unreachable_time;num_vars;num_constrs;num_nonzeros;enumeration_time;build_time;build_stop_reason;stop_reason;build_and_solve_time;root_node_value;root_node_time;obj_value;obj_bound;solution_value;solution_print_time;total_instance_time;total_file_time;run_ended_by_exception;extra_gc_time;run_total_time;run_time_spent_on_gc;this_data_file
../instances/STS2;1;0;0;0;1;none;1;1;22816;12100;4682;2766;28145;1651;2766;28145;1651;0;2766;28145;1651;2766;28145;1651;0.001176141;30941;94534;100297;0.009713283;0.08919405937194824;BUILT_MODEL;MathOptInterface.OPTIMAL;1.2938339710235596;4681.66667;0.7;4620.0;4620.0;4620;0.012964010238647461;1.3068010807037354;1.306967629;false;0.103129698;1.412315665;0.104192473;./experiments_outputs/2022-03-08T00:53:43/jl_bTqsts
../instances/OF1;1;0;0;0;1;none;1;1;2128;1365;104;61;3286;386;61;3286;386;0;61;3286;386;61;3286;386;0.000178288;3357;10477;10638;0.001163233;0.027891874313354492;BUILT_MODEL;MathOptInterface.OPTIMAL;0.11128091812133789;2752.66666;0.04;2737.0;2737.0;2737;0.002090930938720703;0.11337614059448242;0.11354537;false;0.095754252;0.211792354;0.094306621;./experiments_outputs/2022-03-08T00:53:43/jl_C0FBFo
../instances/A2s;1;0;0;0;1;none;0;0;0;0;0;1272;3494;452;1272;3494;452;0;1272;3494;452;1272;3494;452;0.000199869;4766;14770;12698;0.001395135;0.014956951141357422;BUILT_MODEL;MathOptInterface.OPTIMAL;0.09751486778259277;3539.83333;0.07;3535.0;3535.0;3535;0.002424001693725586;0.09994196891784668;0.099989254;false;0.096995305;0.199127812;0.095191713;./experiments_outputs/2022-03-08T00:53:43/jl_C3YZys
../instances/gcut7;1;0;0;0;1;none;1;1;1711;1426;302;1843;1711;248;1843;1711;248;0;1843;1711;248;1843;1711;248;0.000106421;3584;11060;9164;0.002479356;0.012830018997192383;BUILT_MODEL;MathOptInterface.OPTIMAL;0.05951690673828125;240465.5;0.04;238974.0;238974.0;238974;0.0017631053924560547;0.06128191947937012;0.061451147;false;0.096252516;0.159932705;0.094734921;./experiments_outputs/2022-03-08T00:53:43/jl_C5l55o
../instances/Hchl8s;1;0;0;0;1;none;1;0;1589;958;0;28;9341;629;28;9341;629;0;28;9341;629;28;9341;629;0.000416259;9379;28786;28259;0.002584651;0.0479581356048584;BUILT_MODEL;MathOptInterface.OPTIMAL;143.9734799861908;974.0;0.13;911.0;911.0;911;0.004979133605957031;143.97846293449402;143.978512951;false;0.108154693;144.089079246;0.101719479;./experiments_outputs/2022-03-08T00:53:43/jl_C9ydHo
../instances/okp3;1;0;0;0;1;none;1;1;20809;10530;6404;563;41486;1966;563;41486;1966;0;563;41486;1966;563;41486;1966;0.001796358;42079;128263;134810;0.01335118;0.14798402786254883;BUILT_MODEL;MathOptInterface.OPTIMAL;339.4621880054474;26225.7297;1.1;24019.0;24019.0;24019;0.018121004104614258;339.48031306266785;339.480492246;false;0.107127432;339.589900655;0.114515294;./experiments_outputs/2022-03-08T00:53:43/jl_cpItGq
../instances/CHL1s;1;0;0;0;1;none;1;0;34148;13893;0;3306;104579;4318;3306;104579;4318;0;3306;104579;4318;3306;104579;4318;0.003885829;107915;328123;337704;0.041202269;0.3401069641113281;BUILT_MODEL;MathOptInterface.OPTIMAL;19.619273900985718;13191.7222;9.65;13099.0;13099.0;13099;0.04648900032043457;19.665767908096313;19.665857476;false;0.10506781;19.773060846;0.139778798;./experiments_outputs/2022-03-08T00:53:43/jl_cURZdq
../instances/Hchl3s;1;0;0;0;1;none;1;1;43749;9297;5823;491;76397;3849;491;76397;3849;0;491;76397;3849;491;76397;3849;0.002800535;76898;234563;262914;0.02341011;0.22495794296264648;BUILT_MODEL;MathOptInterface.OPTIMAL;174.3624129295349;12354.027;6.39;12215.0;12215.0;12215;0.040863990783691406;174.40328097343445;174.403455112;false;0.112427869;174.518251258;0.126870427;./experiments_outputs/2022-03-08T00:53:43/jl_CyQgvr
../instances/okp1;1;0;0;0;1;none;1;0;16746;9778;0;92;91949;3167;92;91949;3167;0;92;91949;3167;92;91949;3167;0.003387234;92056;279365;280371;0.023418869;0.25989484786987305;BUILT_MODEL;MathOptInterface.OPTIMAL;4.954377889633179;28055.1666;3.03;27589.0;27589.0;27589;0.0396270751953125;4.994009971618652;4.994059117;false;0.11488776;5.111245256;0.129682627;./experiments_outputs/2022-03-08T00:53:43/jl_dcCpkp
../instances/gcut5;1;0;0;0;1;none;1;1;333;295;0;110;333;76;110;333;76;0;110;333;76;110;333;76;4.2771e-5;453;1455;1277;0.000466193;0.0032808780670166016;BUILT_MODEL;MathOptInterface.OPTIMAL;0.023447036743164062;217768.0;0.01;195582.0;195582.0;195582;0.0005638599395751953;0.02401280403137207;0.02417417;false;0.093891493;0.120425934;0.093441229;./experiments_outputs/2022-03-08T00:53:43/jl_DcUpns
../instances/A1;1;0;0;0;1;none;1;1;2883;2256;165;722;3148;384;722;3148;384;0;722;3148;384;722;3148;384;0.00015833;3890;12094;11499;0.001354639;0.012946844100952148;BUILT_MODEL;MathOptInterface.OPTIMAL;0.07506799697875977;2020.0;0.06;2020.0;2020.0;2020;0.0023000240325927734;0.07737112045288086;0.077529273;false;0.097419388;0.177236061;0.095834744;./experiments_outputs/2022-03-08T00:53:43/jl_dOW0yq
../instances/3;1;0;0;0;1;none;1;1;1699;1238;73;383;1999;272;383;1999;272;0;383;1999;272;383;1999;272;0.000114577;2402;7518;7227;0.000929463;0.00878596305847168;BUILT_MODEL;MathOptInterface.OPTIMAL;0.1320819854736328;1919.16667;0.03;1860.0;1860.0;1860;0.0015921592712402344;0.13367795944213867;0.133837891;false;0.096742534;0.232835112;0.095535896;./experiments_outputs/2022-03-08T00:53:43/jl_egkJ0r
../instances/CHL2;1;0;0;0;1;none;1;1;3488;2119;28;322;3975;475;322;3975;475;0;322;3975;475;322;3975;475;0.000205931;4307;13416;13916;0.001515625;0.03255295753479004;BUILT_MODEL;MathOptInterface.OPTIMAL;0.1538858413696289;2398.0;0.05;2326.0;2326.0;2326;0.0023679733276367188;0.15625715255737305;0.156409944;false;0.098275179;0.25696739;0.096466447;./experiments_outputs/2022-03-08T00:53:43/jl_EiHx9q
../instances/CW3;1;0;0;0;1;none;0;0;0;0;0;17473;29523;2202;17473;29523;2202;0;17473;29523;2202;17473;29523;2202;0.001181711;46996;143230;121581;0.019481729;0.15393400192260742;BUILT_MODEL;MathOptInterface.OPTIMAL;1.8326098918914795;5792.5;1.29;5689.0;5689.0;5689;0.01945209503173828;1.852066993713379;1.852131864;false;0.107000753;1.961523281;0.112021278;./experiments_outputs/2022-03-08T00:53:43/jl_ejthFs
../instances/Hchl4s;1;0;0;0;1;none;1;1;43723;9271;5823;490;76362;3843;490;76362;3843;0;490;76362;3843;490;76362;3843;0.002792659;76862;234449;262807;0.023355125;0.24359798431396484;BUILT_MODEL;MathOptInterface.OPTIMAL;3384.8289330005646;12307.0915;7.13;12006.0;12006.0;12006;0.0337679386138916;3384.8627059459686;3384.862882862;false;0.118656764;3384.984077323;0.132306143;./experiments_outputs/2022-03-08T00:53:43/jl_ELVAhq
../instances/gcut9;1;0;0;0;1;none;1;0;181;138;0;102;181;44;102;181;44;0;102;181;44;102;181;44;3.5216e-5;293;943;810;0.000809646;0.003225088119506836;BUILT_MODEL;MathOptInterface.OPTIMAL;0.01397705078125;937266.0;0.01;919476.0;919476.0;919476;0.00048089027404785156;0.014461994171142578;0.014507364;false;0.095495498;0.112419063;0.095178747;./experiments_outputs/2022-03-08T00:53:43/jl_EM20Tp
../instances/A1s;1;0;0;0;1;none;1;1;2883;2256;165;722;3148;384;722;3148;384;0;722;3148;384;722;3148;384;0.000156676;3890;12094;11499;0.001321253;0.012692928314208984;BUILT_MODEL;MathOptInterface.OPTIMAL;0.07503294944763184;2950.0;0.06;2950.0;2950.0;2950;0.001898050308227539;0.0769350528717041;0.077107122;false;0.095923221;0.17530346;0.094293244;./experiments_outputs/2022-03-08T00:53:43/jl_ENHeks
../instances/cgcut3;1;0;0;0;1;none;0;0;0;0;0;385;1988;286;385;1988;286;0;385;1988;286;385;1988;286;0.000117723;2373;7425;6500;0.000805117;0.00857686996459961;BUILT_MODEL;MathOptInterface.OPTIMAL;0.16094684600830078;1901.76471;0.03;1860.0;1860.0;1860;0.0015301704406738281;0.16247916221618652;0.1625293;false;0.096355762;0.261296244;0.095164985;./experiments_outputs/2022-03-08T00:53:43/jl_EP3Crp
../instances/Hchl3s;1;0;0;0;1;none;0;0;0;0;0;491;71348;3849;491;71348;3849;0;491;71348;3849;491;71348;3849;0.010279193;71839;219376;211641;0.019202256;0.20647907257080078;BUILT_MODEL;MathOptInterface.OPTIMAL;37.78368401527405;12354.027;8.44;12215.0;12215.0;12215;0.03091907501220703;37.81460785865784;37.814666188;false;0.113973861;37.931000204;0.123473629;./experiments_outputs/2022-03-08T00:53:43/jl_F4Ii3q
../instances/CHL1;1;0;0;0;1;none;1;0;34148;13893;0;3306;104579;4318;3306;104579;4318;0;3306;104579;4318;3306;104579;4318;0.003850854;107915;328123;337704;0.041172653;0.35728001594543457;BUILT_MODEL;MathOptInterface.OPTIMAL;22.774505138397217;8873.52976;8.69;8699.0;8699.0;8699;0.047187089920043945;22.821696996688843;22.821755122;false;0.104494167;22.928747676;0.138521329;./experiments_outputs/2022-03-08T00:53:43/jl_FB4aZo
../instances/A5;1;0;0;0;1;none;1;0;10121;4543;0;825;44936;2523;825;44936;2523;0;825;44936;2523;825;44936;2523;0.008173812;45781;139906;140104;0.014825695;0.15387582778930664;BUILT_MODEL;MathOptInterface.OPTIMAL;5.08587384223938;13092.95;1.8;12985.0;12985.0;12985;0.01996898651123047;5.105847120285034;5.105900169;false;0.107526611;5.215884301;0.113205661;./experiments_outputs/2022-03-08T00:53:43/jl_FHItzs
../instances/CHL7;1;0;0;0;1;none;1;0;33860;12535;0;8103;138757;5884;8103;138757;5884;0;8103;138757;5884;8103;138757;5884;0.005734886;146895;446639;449558;0.060117018;0.481442928314209;BUILT_MODEL;MathOptInterface.OPTIMAL;29.145549058914185;16896.8333;23.66;16881.0;16881.0;16881;0.06399989128112793;29.209554195404053;29.209658312;false;0.109140569;29.32110278;0.154542261;./experiments_outputs/2022-03-08T00:53:43/jl_Fjhjrr
../instances/2;1;0;0;0;1;none;1;1;4389;2039;1950;159;7002;600;159;7002;600;0;159;7002;600;159;7002;600;0.000333493;7171;22133;23449;0.002049958;0.02138805389404297;BUILT_MODEL;MathOptInterface.OPTIMAL;0.31740903854370117;2894.36842;0.11;2892.0;2892.0;2892;0.0037529468536376953;0.3211658000946045;0.330484688;false;0.098407603;0.431103834;0.096159108;./experiments_outputs/2022-03-08T00:53:43/jl_fMqDZq
../instances/CHL2s;1;0;0;0;1;none;0;0;0;0;0;322;3953;475;322;3953;475;0;322;3953;475;322;3953;475;0.000235146;4275;13310;12080;0.001310956;0.03201007843017578;BUILT_MODEL;MathOptInterface.OPTIMAL;0.23509597778320312;3385.49999;0.05;3279.0;3279.0;3279;0.002315044403076172;0.23741507530212402;0.237457802;false;0.097777178;0.337494655;0.095978727;./experiments_outputs/2022-03-08T00:53:43/jl_fSuT2p
../instances/A2;1;0;0;0;1;none;0;0;0;0;0;1272;3494;452;1272;3494;452;0;1272;3494;452;1272;3494;452;0.000201873;4766;14770;12698;0.001388253;0.014961957931518555;BUILT_MODEL;MathOptInterface.OPTIMAL;0.1796560287475586;2615.0;0.07;2505.0;2505.0;2505;0.0025360584259033203;0.18219590187072754;0.182243993;false;0.097398823;0.281763498;0.095559394;./experiments_outputs/2022-03-08T00:53:43/jl_GbF2Fq
../instances/Hchl7s;1;0;0;0;1;none;0;0;0;0;0;28332;557598;16988;28332;557598;16988;0;28332;557598;16988;28332;557598;16988;0.023963162;585930;1774818;1714084;0.211244781;1.9917669296264648;BUILT_MODEL;MathOptInterface.OPTIMAL;443.48406887054443;63283.9673;294.23;63112.0;63112.0;63112;0.26180315017700195;443.7458779811859;443.74599457;false;0.140463295;443.888797201;0.489413118;./experiments_outputs/2022-03-08T00:53:43/jl_GBit9n
../instances/gcut1;1;0;0;0;1;none;1;0;161;141;0;76;161;48;76;161;48;0;76;161;48;76;161;48;3.0568e-5;247;809;675;0.000212022;0.0029010772705078125;BUILT_MODEL;MathOptInterface.OPTIMAL;0.009256124496459961;50246.0;0.01;48368.0;48368.0;48368;0.00030684471130371094;0.009567022323608398;0.009612751;false;0.095248709;0.10693891;0.094953549;./experiments_outputs/2022-03-08T00:53:43/jl_GJQjVp
../instances/2;1;0;0;0;1;none;1;0;1505;333;0;159;6068;600;159;6068;600;0;159;6068;600;159;6068;600;0.000330787;6237;19331;19390;0.001964226;0.018904924392700195;BUILT_MODEL;MathOptInterface.OPTIMAL;0.36313390731811523;2894.36842;0.1;2892.0;2892.0;2892;0.003367185592651367;0.3665039539337158;0.366546487;false;0.097444539;0.466217528;0.095306664;./experiments_outputs/2022-03-08T00:53:43/jl_GM4e8p
../instances/A4;1;0;0;0;1;none;1;1;24585;10065;2705;1237;33198;1973;1237;33198;1973;0;1237;33198;1973;1237;33198;1973;0.00153091;34455;105378;115952;0.010877172;0.09929394721984863;BUILT_MODEL;MathOptInterface.OPTIMAL;4.720105886459351;6250.22856;1.26;6179.0;6179.0;6179;0.014435052871704102;4.734545946121216;4.734717914;false;0.103243124;4.840270983;0.104182894;./experiments_outputs/2022-03-08T00:53:43/jl_gRXvko
../instances/A1s;1;0;0;0;1;none;1;0;2553;2010;0;722;2983;384;722;2983;384;0;722;2983;384;722;2983;384;0.000159222;3725;11599;10913;0.001324743;0.012398004531860352;BUILT_MODEL;MathOptInterface.OPTIMAL;0.0734870433807373;2950.0;0.06;2950.0;2950.0;2950;0.0018689632415771484;0.07535791397094727;0.075408663;false;0.09737322;0.175070563;0.095842778;./experiments_outputs/2022-03-08T00:53:43/jl_GSzxGr
../instances/gcut6;1;0;0;0;1;none;1;1;1083;982;218;785;1083;165;785;1083;165;0;785;1083;165;785;1083;165;7.1305e-5;1888;5869;4960;0.001196296;0.0076448917388916016;BUILT_MODEL;MathOptInterface.OPTIMAL;0.032640933990478516;237651.5;0.02;236305.0;236305.0;236305;0.0010380744934082031;0.033682823181152344;0.033848032;false;0.094766662;0.130778473;0.093948491;./experiments_outputs/2022-03-08T00:53:43/jl_GwMufp
../instances/cgcut2;1;0;0;0;1;none;1;0;1505;333;0;159;6068;600;159;6068;600;0;159;6068;600;159;6068;600;0.000322011;6237;19331;19390;0.001943466;0.019283056259155273;BUILT_MODEL;MathOptInterface.OPTIMAL;0.3636910915374756;2894.36842;0.1;2892.0;2892.0;2892;0.0033960342407226562;0.36708998680114746;0.367133824;false;0.097882865;0.467124115;0.095701408;./experiments_outputs/2022-03-08T00:53:43/jl_gyi7Go
../instances/gcut12;1;0;0;0;1;none;1;0;15278;14766;0;15702;15382;1206;15702;15382;1206;0;15702;15382;1206;15702;15382;1206;0.000568568;31134;94708;78162;0.026681871;0.10187792778015137;BUILT_MODEL;MathOptInterface.OPTIMAL;0.5108909606933594;977946.5;0.27;970744.0;970744.0;970744;0.0131988525390625;0.5240941047668457;0.524163159;false;0.103313675;0.629892125;0.107017048;./experiments_outputs/2022-03-08T00:53:43/jl_H8ySzp
../instances/gcut4;1;0;0;0;1;none;1;1;16113;12042;2711;12463;16129;1178;12463;16129;1178;0;12463;16129;1178;12463;16129;1178;0.000619273;28642;87204;77484;0.013930746;0.0842900276184082;BUILT_MODEL;MathOptInterface.OPTIMAL;0.4958510398864746;61586.3333;0.26;60942.0;60942.0;60942;0.011879920959472656;0.5077340602874756;0.507922386;false;0.102040519;0.612226152;0.102294992;./experiments_outputs/2022-03-08T00:53:43/jl_HlbPYp
../instances/CW2;1;0;0;0;1;none;1;0;7695;5774;0;8297;13560;1274;8297;13560;1274;0;8297;13560;1274;8297;13560;1274;0.000582264;21892;67020;58747;0.010838486;0.06733298301696777;BUILT_MODEL;MathOptInterface.OPTIMAL;1.4842181205749512;5594.0;0.42;5354.0;5354.0;5354;0.009523868560791016;1.493746042251587;1.493807314;false;0.101123955;1.597321932;0.102368066;./experiments_outputs/2022-03-08T00:53:43/jl_HRGhbp
../instances/A1s;1;0;0;0;1;none;0;0;0;0;0;722;3013;388;722;3013;388;0;722;3013;388;722;3013;388;0.000170884;3735;11613;10120;0.001122799;0.012423038482666016;BUILT_MODEL;MathOptInterface.OPTIMAL;0.07282900810241699;2950.0;0.06;2950.0;2950.0;2950;0.00185394287109375;0.07468581199645996;0.074734428;false;0.096523261;0.17336242;0.095005082;./experiments_outputs/2022-03-08T00:53:43/jl_Hs95Ur
../instances/cgcut1;1;0;0;0;1;none;0;0;0;0;0;8;456;89;8;456;89;0;8;456;89;8;456;89;4.9254e-5;464;1488;1308;0.000181184;0.020294904708862305;BUILT_MODEL;MathOptInterface.OPTIMAL;0.02783489227294922;244.0;0.01;244.0;244.0;244;0.0006339550018310547;0.028471946716308594;0.028512779;false;0.095316091;0.126118472;0.09490947;./experiments_outputs/2022-03-08T00:53:43/jl_HU3rgs
../instances/gcut11;1;0;0;0;1;none;1;0;2633;2244;0;1957;2909;334;1957;2909;334;0;1957;2909;334;1957;2909;334;0.000146467;4896;15082;13088;0.00525159;0.019277095794677734;BUILT_MODEL;MathOptInterface.OPTIMAL;0.10548210144042969;972031.833;0.06;955389.0;955389.0;955389;0.0024559497833251953;0.1079411506652832;0.107997748;false;0.097897094;0.208011907;0.096015525;./experiments_outputs/2022-03-08T00:53:43/jl_hWTgzp
../instances/okp5;1;0;0;0;1;none;1;0;18149;1049;0;76;164030;4722;76;164030;4722;0;76;164030;4722;76;164030;4722;0.013490093;164135;497185;505091;0.049219523;0.5120229721069336;BUILT_MODEL;MathOptInterface.OPTIMAL;12.12414002418518;27973.6757;9.67;27923.0;27923.0;27923;0.07589006423950195;12.20003604888916;12.200095945;false;0.108693883;12.311111232;0.161546343;./experiments_outputs/2022-03-08T00:53:43/jl_HYCRoo
../instances/CHL6;1;0;0;0;1;none;0;0;0;0;0;4545;147384;5771;4545;147384;5771;0;4545;147384;5771;4545;147384;5771;0.01365787;151929;461588;446047;0.048984125;0.4595510959625244;BUILT_MODEL;MathOptInterface.OPTIMAL;28.19719099998474;16884.4985;20.19;16869.0;16869.0;16869;0.06995105743408203;28.267147064208984;28.267236985;false;0.108243575;28.37774835;0.159148908;./experiments_outputs/2022-03-08T00:53:43/jl_igDfjr
../instances/CHL1;1;0;0;0;1;none;1;1;81986;41908;33098;3306;124185;4318;3306;124185;4318;0;3306;124185;4318;3306;124185;4318;0.004310787;127521;386941;417312;0.042877101;0.4132039546966553;BUILT_MODEL;MathOptInterface.OPTIMAL;34.93741512298584;8873.52976;9.09;8699.0;8699.0;8699;0.05974888801574707;34.99716901779175;34.997342793;false;0.106509374;35.106356679;0.147570822;./experiments_outputs/2022-03-08T00:53:43/jl_iILFZr
../instances/CHL1;1;0;0;0;1;none;0;0;0;0;0;3306;104579;4318;3306;104579;4318;0;3306;104579;4318;3306;104579;4318;0.003803103;107885;328003;316363;0.036113244;0.33910512924194336;BUILT_MODEL;MathOptInterface.OPTIMAL;26.67308807373047;8907.52941;8.2;8699.0;8699.0;8699;0.053346872329711914;26.726439952850342;26.726499018;false;0.104856665;26.833825879;0.139655896;./experiments_outputs/2022-03-08T00:53:43/jl_IXmsqo
../instances/gcut8;1;0;0;0;1;none;1;1;18706;15077;1696;14844;18706;1350;14844;18706;1350;0;14844;18706;1350;14844;18706;1350;0.000727468;33600;102250;89535;0.022246879;0.10747289657592773;BUILT_MODEL;MathOptInterface.OPTIMAL;0.41808485984802246;245758.0;0.29;245758.0;245758.0;245758;0.013900041580200195;0.4319889545440674;0.432168838;false;0.10258457;0.536905945;0.106400076;./experiments_outputs/2022-03-08T00:53:43/jl_JG4yGq
../instances/Hchl6s;1;0;0;0;1;none;0;0;0;0;0;7317;183268;8423;7317;183268;8423;0;7317;183268;8423;7317;183268;8423;0.00697664;190585;580200;556449;0.082683375;0.6221179962158203;BUILT_MODEL;MathOptInterface.OPTIMAL;35.21009397506714;61332.8;30.1;61040.0;61040.0;61040;0.09039807319641113;35.30049991607666;35.30057845;false;0.111924255;35.415073571;0.176713607;./experiments_outputs/2022-03-08T00:53:43/jl_JKdpgo
../instances/okp2;1;0;0;0;1;none;1;1;23142;11180;741;67;102913;3480;67;102913;3480;0;67;102913;3480;67;102913;3480;0.003520405;103010;312570;318257;0.028895009;0.33068299293518066;BUILT_MODEL;MathOptInterface.OPTIMAL;1091.3853809833527;24409.4565;4.95;22502.0;22502.0;22502;0.05592608451843262;1091.4413130283356;1091.441488251;false;0.105547276;1091.549613947;0.140008064;./experiments_outputs/2022-03-08T00:53:43/jl_jW4C1q
../instances/A2s;1;0;0;0;1;none;1;1;3432;2507;99;1272;3544;452;1272;3544;452;0;1272;3544;452;1272;3544;452;0.000178448;4836;15000;14113;0.001648622;0.015108823776245117;BUILT_MODEL;MathOptInterface.OPTIMAL;0.0932610034942627;3539.83333;0.06;3535.0;3535.0;3535;0.0024390220642089844;0.0957040786743164;0.095871363;false;0.096220414;0.194221221;0.094318383;./experiments_outputs/2022-03-08T00:53:43/jl_JzfOHq
../instances/STS2;1;0;0;0;1;none;0;0;0;0;0;2766;24909;1651;2766;24909;1651;0;2766;24909;1651;2766;24909;1651;0.001009214;27675;84706;78871;0.007825902;0.0781850814819336;BUILT_MODEL;MathOptInterface.OPTIMAL;1.1570799350738525;4673.33333;0.68;4620.0;4620.0;4620;0.011656045913696289;1.1687400341033936;1.168793525;false;0.102443339;1.273503434;0.1039982;./experiments_outputs/2022-03-08T00:53:43/jl_k346Bs
../instances/okp2;1;0;0;0;1;none;0;0;0;0;0;67;102687;3480;67;102687;3480;0;67;102687;3480;67;102687;3480;0.011651785;102754;311772;305249;0.025900446;0.3286900520324707;BUILT_MODEL;MathOptInterface.OPTIMAL;2013.2257800102234;24399.9753;5.78;22502.0;22502.0;22502;0.04954385757446289;2013.2753291130066;2013.275393516;false;0.104310203;2013.382288611;0.138877395;./experiments_outputs/2022-03-08T00:53:43/jl_Ka4rwr
../instances/CHL5;1;0;0;0;1;none;1;1;831;511;334;25;1552;185;25;1552;185;0;25;1552;185;25;1552;185;9.5581e-5;1587;4966;4959;0.000497643;0.025315046310424805;BUILT_MODEL;MathOptInterface.OPTIMAL;0.09679913520812988;395.530837;0.02;390.0;390.0;390;0.0014100074768066406;0.09821200370788574;0.098377248;false;0.094950707;0.195840255;0.094076181;./experiments_outputs/2022-03-08T00:53:43/jl_kaYZQo
../instances/gcut2;1;0;0;0;1;none;0;0;0;0;0;982;1740;249;982;1740;249;0;982;1740;249;982;1740;249;0.00011081;2722;8435;7040;0.001382392;0.010200023651123047;BUILT_MODEL;MathOptInterface.OPTIMAL;0.04914522171020508;59801.25;0.03;59307.0;59307.0;59307;0.0014548301696777344;0.05060410499572754;0.050659733;false;0.095966694;0.14872149;0.094784622;./experiments_outputs/2022-03-08T00:53:43/jl_kdN8ir
../instances/CW3;1;0;0;0;1;none;1;0;24264;19930;0;17473;29523;2202;17473;29523;2202;0;17473;29523;2202;17473;29523;2202;0.001120385;47036;143390;127442;0.021784323;0.16053199768066406;BUILT_MODEL;MathOptInterface.OPTIMAL;1.6799190044403076;5792.50003;1.18;5689.0;5689.0;5689;0.019881010055541992;1.6998050212860107;1.6998705;false;0.106865655;1.809137019;0.111616766;./experiments_outputs/2022-03-08T00:53:43/jl_KPVbPp
../instances/Hchl4s;1;0;0;0;1;none;0;0;0;0;0;490;71313;3843;490;71313;3843;0;490;71313;3843;490;71313;3843;0.010421983;71803;219262;211534;0.019167149;0.23014211654663086;BUILT_MODEL;MathOptInterface.OPTIMAL;1722.1155321598053;12307.0915;7.51;12006.0;12006.0;12006;0.031082868576049805;1722.1466190814972;1722.146675371;false;0.114740345;1722.263989246;0.124271251;./experiments_outputs/2022-03-08T00:53:43/jl_kRFxFr
../instances/2;1;0;0;0;1;none;0;0;0;0;0;159;6068;600;159;6068;600;0;159;6068;600;159;6068;600;0.000323654;6227;19291;17917;0.001675779;0.03525400161743164;BUILT_MODEL;MathOptInterface.OPTIMAL;0.2203369140625;2894.36842;0.1;2892.0;2892.0;2892;0.003306150436401367;0.223646879196167;0.223688559;false;0.097830632;0.323714164;0.095730789;./experiments_outputs/2022-03-08T00:53:43/jl_Ks5tdp
../instances/gcut3;1;0;0;0;1;none;1;0;4736;3746;0;4187;4866;582;4187;4866;582;0;4187;4866;582;4187;4866;582;0.00023733;9083;27891;23959;0.004846782;0.028340816497802734;BUILT_MODEL;MathOptInterface.OPTIMAL;0.12770390510559082;60241.0;0.1;60241.0;60241.0;60241;0.0041310787200927734;0.13183903694152832;0.131895351;false;0.09915013;0.23332826;0.096677211;./experiments_outputs/2022-03-08T00:53:43/jl_kuEomo
../instances/STS4;1;0;0;0;1;none;0;0;0;0;0;2604;40885;2736;2604;40885;2736;0;2604;40885;2736;2604;40885;2736;0.002022786;43489;133223;125538;0.011869633;0.14611005783081055;BUILT_MODEL;MathOptInterface.OPTIMAL;3.1741318702697754;9728.11111;2.41;9700.0;9700.0;9700;0.018401145935058594;3.1925368309020996;3.192591008;false;0.106322247;3.301287187;0.112973242;./experiments_outputs/2022-03-08T00:53:43/jl_kUhalp
../instances/cgcut1;1;0;0;0;1;none;1;0;167;167;0;8;456;89;8;456;89;0;8;456;89;8;456;89;4.8512e-5;471;1516;1330;0.000204317;0.022094011306762695;BUILT_MODEL;MathOptInterface.OPTIMAL;0.029513835906982422;244.0;0.01;244.0;244.0;244;0.0006291866302490234;0.030147075653076172;0.030191282;false;0.094905649;0.127439584;0.094513936;./experiments_outputs/2022-03-08T00:53:43/jl_lbk1wp
../instances/2s;1;0;0;0;1;none;1;0;1505;333;0;159;6068;600;159;6068;600;0;159;6068;600;159;6068;600;0.000330196;6237;19331;19390;0.00195094;0.019236087799072266;BUILT_MODEL;MathOptInterface.OPTIMAL;0.20158791542053223;2793.03333;0.1;2778.0;2778.0;2778;0.0033349990844726562;0.2049248218536377;0.204968395;false;0.098313883;0.30539269;0.096177822;./experiments_outputs/2022-03-08T00:53:43/jl_lSAW0p
../instances/okp5;1;0;0;0;1;none;1;1;19329;1320;1180;76;164030;4722;76;164030;4722;0;76;164030;4722;76;164030;4722;0.013768654;164135;497185;506013;0.049525261;0.5143849849700928;BUILT_MODEL;MathOptInterface.OPTIMAL;12.456916093826294;27973.6757;9.92;27923.0;27923.0;27923;0.0758829116821289;12.532802820205688;12.532972406;false;0.109223155;12.644468241;0.162816662;./experiments_outputs/2022-03-08T00:53:43/jl_lsmYIo
../instances/gcut2;1;0;0;0;1;none;1;0;1710;1463;0;960;1710;240;960;1710;240;0;960;1710;240;960;1710;240;0.000106392;2690;8350;7337;0.001540953;0.010454177856445312;BUILT_MODEL;MathOptInterface.OPTIMAL;0.05494117736816406;59801.25;0.03;59307.0;59307.0;59307;0.0014848709106445312;0.05643010139465332;0.056483582;false;0.097077738;0.155681021;0.095888743;./experiments_outputs/2022-03-08T00:53:43/jl_lZGnjs
