instance_path;rotation;mirror_plates;faithful;round2disc;pricing;qt_pevars_after_preprocess;qt_cmvars_after_preprocess;qt_plates_after_preprocess;length_pe_after_pricing;length_cm_after_pricing;length_pc_after_pricing;qt_unreachable_plate_types;qt_reachable_extractions;qt_reachable_cuts;qt_reachable_plate_types;qt_pevars_after_purge;qt_cmvars_after_purge;qt_plates_after_purge;purge_unreachable_time;num_vars;num_constrs;num_nonzeros;enumeration_time;build_time;build_stop_reason;stop_reason;build_and_solve_time;root_node_time;obj_value;obj_bound;solution_value;solution_print_time;total_instance_time;total_file_time;run_ended_by_exception;extra_gc_time;run_total_time;run_time_spent_on_gc;this_data_file
../instances/G2CSP/A/A39;0;0;0;1;none;79;24613;1593;79;24613;1593;0;79;24613;1593;79;24613;1593;0.000887189;24693;75681;72837;0.018190865;0.0831151008605957;BUILT_MODEL;MathOptInterface.OPTIMAL;2.652833938598633;1.03;2.9999999918031883;2.9999999918031883;3;0.011053085327148438;2.6638898849487305;2.664033436;false;0.099652723;2.765766887;0.104465902;./experiments_outputs/2021-05-26T19:02:42/jl_wMfnsB
../instances/G2CSP/A/A37;0;0;0;1;none;166;10594;1021;166;10594;1021;0;166;10594;1021;166;10594;1021;0.000492062;10761;33310;31226;0.006539612;0.05885195732116699;BUILT_MODEL;MathOptInterface.OPTIMAL;0.8843929767608643;0.38;5.0;5.0;5;0.008176088333129883;0.8925728797912598;0.892723781;false;0.101459389;0.99635773;0.098737201;./experiments_outputs/2021-05-26T19:02:42/jl_X4ZikD
../instances/G2CSP/A/A3;0;0;0;1;none;2;9;5;2;9;5;0;2;9;5;2;9;5;3.8563e-5;12;41;28;0.00166525;0.003735780715942383;BUILT_MODEL;MathOptInterface.OPTIMAL;0.004656791687011719;0.0;8.0;8.0;8;0.0008111000061035156;0.005471944808959961;0.005605516;false;0.09298261;0.100669325;0.092823259;./experiments_outputs/2021-05-26T19:02:42/jl_xFLHhA
../instances/G2CSP/A/A36;0;0;0;1;none;1625;91583;5103;1625;91583;5103;0;1625;91583;5103;1625;91583;5103;0.003132738;93209;284744;273537;0.038849353;0.32849788665771484;BUILT_MODEL;MathOptInterface.OPTIMAL;42.69932794570923;8.4;9.0;9.0;9;0.04049801826477051;42.73983120918274;42.739992819;false;0.118399042;42.860592582;0.132497618;./experiments_outputs/2021-05-26T19:02:42/jl_xjdX5C
../instances/G2CSP/A/A4;0;0;0;1;none;3;230;43;3;230;43;0;3;230;43;3;230;43;5.4553e-5;234;745;654;0.001745363;0.004559040069580078;BUILT_MODEL;MathOptInterface.OPTIMAL;0.009533166885375977;0.0;3.0;3.0;3;0.0014989376068115234;0.011035919189453125;0.011182232;false;0.094869359;0.108213111;0.094607213;./experiments_outputs/2021-05-26T19:02:42/jl_xtkmqA
../instances/G2CSP/A/A32;0;0;0;1;none;309474;47108328;502320;309474;47108328;502320;0;309474;47108328;502320;309474;47108328;502320;16.422822683;47417803;142755825;141455917;17.609057537;255.9902000427246;BUILT_MODEL;MathOptInterface.MEMORY_LIMIT;267.1151580810547;NaN;NaN;NaN;-1;1.3828277587890625e-5;267.1151762008667;267.123825924;false;3.428771338;271.119929404;101.562930675;./experiments_outputs/2021-06-03T22:26:33/jl_26DRGZ
../instances/G2CSP/A/A16;0;0;0;1;none;14241;14281293;221045;14241;14281293;221045;0;14241;14281293;221045;14241;14281293;221045;3.051815296;14295535;43107675;42650403;5.178387665;73.5696759223938;BUILT_MODEL;MathOptInterface.MEMORY_LIMIT;93.10598111152649;NaN;NaN;NaN;-1;NaN;NaN;NaN;true;1.126366108;94.296471099;17.645394324;./experiments_outputs/2021-06-03T22:26:33/jl_d2jwO2
../instances/G2CSP/A/A18;0;0;0;1;none;2861;2748760;65394;2861;2748760;65394;0;2861;2748760;65394;2861;2748760;65394;0.349626199;2751622;8320278;8190735;1.321163065;13.177711963653564;BUILT_MODEL;MathOptInterface.TIME_LIMIT;3602.1688981056213;3588.39;282.0;0.0;282;1.2512810230255127;NaN;NaN;true;0.283508432;3603.754960319;1.514912216;./experiments_outputs/2021-06-03T22:26:33/jl_Hah8VZ
../instances/G2CSP/A/A20;0;0;0;1;none;325;168419;6442;325;168419;6442;0;325;168419;6442;325;168419;6442;0.014734348;168745;512685;499946;0.646383474;1.2984821796417236;BUILT_MODEL;MathOptInterface.OPTIMAL;55.39277195930481;28.86;25.0;25.0;25;0.09102010726928711;55.48380088806152;55.516587248;false;0.116189393;55.635018948;0.74994058;./experiments_outputs/2021-06-03T22:26:33/jl_HK7UA0
../instances/G2CSP/A/A29;0;0;0;1;none;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;NaN;-1;-1;-1;NaN;NaN;REASON_NOT_FOUND;REASON_NOT_FOUND;NaN;NaN;NaN;NaN;-1;NaN;NaN;NaN;true;0.290727672;61.932196103;5.026953685;./experiments_outputs/2021-06-03T22:26:33/jl_IWkqm0
../instances/G2CSP/A/A13;0;0;0;1;none;982;595836;16468;982;595836;16468;0;982;595836;16468;982;595836;16468;0.027644237;596819;1806931;1773363;0.183377817;2.0162129402160645;BUILT_MODEL;MathOptInterface.OPTIMAL;1188.5817630290985;484.07;13.000000192445054;13.0;13;0.2650179862976074;1188.8467881679535;1188.862035389;false;0.141015525;1189.005301438;0.282060149;./experiments_outputs/2021-06-03T22:26:33/jl_jrU4Y2
../instances/G2CSP/A/A11;0;0;0;1;none;11921;5558420;121066;11921;5558420;121066;0;11921;5558420;121066;11921;5558420;121066;0.242131953;5570342;16832110;16590748;1.995630501;25.62211513519287;BUILT_MODEL;MathOptInterface.MEMORY_LIMIT;334.1386160850525;307.87;NaN;NaN;-1;4.0531158447265625e-6;334.1386239528656;334.138907954;false;0.548719796;334.68981158;1.878513029;./experiments_outputs/2021-06-03T22:26:33/jl_kHPB1Z
