instance_name;round2disc;faithful;threads;seed;build_and_solve_time;total_instance_time;enumeration_time;rnr_solved_by_simplex;rnr_solved_by_primal;rnr_solved_by_dual;final_root_relaxation_time;final_root_relaxation_value;final_solving_time;qt_pevars_after_preprocess;qt_cmvars_after_preprocess;qt_plates_after_preprocess;qt_pevars_after_purge;qt_cmvars_after_purge;qt_plates_after_purge;run_total_time;solution_profit;solution_value;run_ended_by_exception;had_timeout;build_stop_reason;datafile
../instances/gcut8;true;false;12;1;7.689332962036133;7.708952692;0.017983154;false;false;false;0.37;12.6050228;7.601572546;19678;12691;2249;19678;12691;2249;7.811446941;-1;13;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_NHj1f1
../instances/gcut7;true;false;12;1;0.05353903770446777;0.057366414;0.002177081;true;false;true;0.01;10.75;0.042493032;2890;896;521;2890;896;521;0.1575749;-1;11;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_PBknJ2
../instances/gcut4;true;false;12;1;0.6020910739898682;0.619682021;0.011991752;true;true;false;0.16;13.33333;0.53057019;16664;11723;1995;16664;11723;1995;0.722386229;-1;14;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_PVeju4
../instances/gcut11;true;false;12;1;0.08106613159179688;0.08610229;0.004913318;true;true;false;0.02;8.25;0.062034326;3590;2834;751;3590;2834;751;0.187129438;-1;9;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_UCqcj2
../instances/gcut1;true;false;1;1;0.025621891021728516;0.02647672;0.00011656;false;false;false;0.0;4.0;0.002371327;79;75;49;79;75;49;0.125039874;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_WfR4s5
../instances/gcut6;true;false;1;1;0.015031099319458008;0.016719748;0.000665787;false;false;false;0.01;6.14285714;0.010303925;741;359;218;741;359;218;0.115240272;-1;7;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_ae7yP3
../instances/gcut2;true;false;1;1;0.042086124420166016;0.044371386;0.000985711;false;false;false;0.01;5.875;0.03461174;1212;1107;376;1212;1107;376;0.143125021;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_cnCAs5
../instances/gcut9;true;false;12;1;0.02907109260559082;0.030038866;0.000737322;false;false;false;0.0;2.388889;0.006758691;264;249;132;264;249;132;0.129472316;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_cqOZq2
../instances/gcut6;true;false;12;1;0.014609813690185547;0.016425784;0.0006675;true;false;true;0.0;6.142857;0.010305968;741;359;218;741;359;218;0.115477706;-1;7;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_dacSR1
../instances/gcut8;true;false;1;1;3.6049091815948486;3.623719559;0.017855071;false;false;false;0.53;12.6050228;3.516789719;19678;12691;2249;19678;12691;2249;3.72491388;-1;13;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_eH5Ip4
../instances/gcut9;true;false;1;1;0.029349088668823242;0.030184099;0.000726522;false;false;false;0.0;2.38888889;0.00653109;264;249;132;264;249;132;0.128707066;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_iQiU60
../instances/gcut4;true;false;1;1;0.7080850601196289;0.724980114;0.011548976;false;false;false;0.34;13.3333333;0.637933964;16664;11723;1995;16664;11723;1995;0.826380544;-1;14;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_iejj30
../instances/gcut2;true;false;12;1;0.039582014083862305;0.042002214;0.001007402;false;false;false;0.02;5.875;0.032318601;1212;1107;376;1212;1107;376;0.142488224;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_iiGYS0
../instances/gcut7;true;false;1;1;0.04477214813232422;0.048524146;0.002140591;false;false;false;0.02;10.75;0.033847777;2890;896;521;2890;896;521;0.147752958;-1;11;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_utYTt3
../instances/gcut3;true;false;1;1;0.21642589569091797;0.222400718;0.003504055;false;false;false;0.07;7.5;0.194800087;5345;3415;973;5345;3415;973;0.322601514;-1;8;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_w7XQs4
../instances/gcut12;true;false;12;1;0.3630869388580322;0.377304535;0.019805064;false;false;false;0.2;15.5;0.302428091;15301;7280;1647;15301;7280;1647;0.479170407;-1;16;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_xBaON4
../instances/STS4;false;true;12;4;167.40786290168762;167.595726437;0.01891921;false;false;false;15.58;4.48342557;166.303907841;20;332980;7224;20;332980;7224;167.712843637;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_1mWYMV
../instances/STS4;false;true;12;3;26.334829092025757;26.518659821;0.018891617;false;false;false;15.5;4.48342557;25.181661604;20;332980;7224;20;332980;7224;26.624376257;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_3D9AFS
../instances/A3;false;true;12;2;101.44759798049927;101.96219287;0.007124646;false;false;false;2.26;6.90515736;101.051831352;20;115152;3752;20;115152;3752;102.567402605;-1;7;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_3VjioT
../instances/A5;false;true;12;4;210.98863101005554;211.25874706;0.031420128;false;false;false;59.66;3.72311764;209.480935967;20;469398;10402;20;469398;10402;211.369311262;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_5VgbVT
../instances/CW3;false;true;12;2;1469.8892059326172;1471.12496165;0.249076657;false;false;false;1112.93;14.7407892;1463.056132397;40;2329788;33224;40;2329788;33224;1471.348531121;-1;15;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_5yfVjT
../instances/A3;false;true;12;5;428.8087649345398;428.873829203;0.006815607;false;false;false;2.25;6.90515736;428.487264089;20;115152;3752;20;115152;3752;428.992710112;-1;7;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_AzbZcW
../instances/STS4;false;true;12;5;47.43520498275757;47.623574831;0.018849888;false;false;false;15.4;4.48342557;46.330904459;20;332980;7224;20;332980;7224;47.728376626;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_BmhAqS
../instances/CHL7;false;true;12;4;705.2394230365753;705.665797839;0.059067462;false;false;false;56.07;5.07082451;702.851332791;35;772618;12594;35;772618;12594;705.794016776;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_CKYLfW
../instances/A3;false;true;12;4;16.35208821296692;16.416691652;0.006765573;false;false;false;2.26;6.90515736;16.030445128;20;115152;3752;20;115152;3752;16.521029378;-1;7;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_Ej27lS
../instances/A5;false;true;12;5;497.90438508987427;498.173293633;0.031802469;false;false;false;63.37;3.72311764;496.393515413;20;469398;10402;20;469398;10402;498.294269643;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_K6Pe7V
../instances/A3;false;true;12;3;52.356292963027954;52.421031738;0.006746505;false;false;false;2.26;6.90515736;52.019558449;20;115152;3752;20;115152;3752;52.535546515;-1;7;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_MRk2hW
../instances/CW3;false;true;12;3;1495.333447933197;1496.599792622;0.212969087;false;false;false;1027.88;14.7407892;1488.263183906;40;2329788;33224;40;2329788;33224;1496.829453679;-1;15;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_RjwQeS
../instances/CW3;false;true;12;5;10800.583204984665;NaN;0.219860013;false;false;false;1031.13;14.7407892;10793.63877702;40;2329788;33224;40;2329788;33224;10802.28082953;-1;16;true;true;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_TSFuQT
../instances/CHL7;false;true;12;5;614.377124786377;614.803304038;0.059342721;false;false;false;57.64;5.07082451;611.982104761;35;772618;12594;35;772618;12594;614.926619607;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_acAUYU
../instances/CHL7;false;true;12;2;10800.092362165451;NaN;0.065798466;false;false;false;56.06;5.07082451;10797.756388486;35;772618;12594;35;772618;12594;10801.416210722;-1;7;true;true;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_dWAyjU
../instances/CHL7;false;true;12;3;507.23994493484497;507.671430744;0.058981478;false;false;false;55.91;5.07082451;504.842958817;35;772618;12594;35;772618;12594;507.794902692;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_k24R4U
../instances/CW3;false;true;12;4;1265.4234931468964;1266.640739742;0.224271737;false;false;false;1012.72;14.7407892;1258.380747969;40;2329788;33224;40;2329788;33224;1266.824369427;-1;15;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_kX4PmT
../instances/A5;false;true;12;2;423.57746291160583;423.845126588;0.034470478;false;false;false;55.24;3.72311764;422.067925775;20;469398;10402;20;469398;10402;423.959018818;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_uxXnGS
../instances/STS4;false;true;12;2;138.95646619796753;139.243684546;0.021957977;false;false;false;15.46;4.48342557;137.925489258;20;332980;7224;20;332980;7224;139.422242628;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_wQfbmU
../instances/A5;false;true;12;3;90.72345995903015;90.993148986;0.031674517;false;false;false;59.55;3.72311764;89.222292055;20;469398;10402;20;469398;10402;91.112615186;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:32:16/jl_zkuqmS
../instances/Hchl2;true;false;12;2;102.30853199958801;102.393578136;0.025498956;false;false;false;10.86;5.15471666;101.805804095;9796;133741;6478;9796;133741;6478;102.985185048;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_6g66Pv
../instances/CHL6;true;false;12;2;10800.04206085205;NaN;0.018116908;false;false;false;9.3;4.79441787;10799.59082458;6948;144498;6625;6948;144498;6625;10801.015350641;-1;6;true;true;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_8n3nnx
../instances/Hchl2;true;false;12;5;8881.011234998703;8881.09905618;0.020575785;false;false;false;10.98;5.15471667;8880.579866016;9796;133741;6478;9796;133741;6478;8881.230713777;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_8nHk7u
../instances/Hchl9;true;false;12;5;21.51485300064087;21.537968143;0.00331671;false;false;false;0.87;9.26671254;21.40163056;4171;32727;2378;4171;32727;2378;21.652065613;-1;10;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_95Nm9u
../instances/CW3;true;false;12;5;94.0973060131073;94.12880053;0.016883835;false;false;false;0.78;14.7407892;93.942121756;25331;24457;3406;25331;24457;3406;94.245851838;-1;15;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_CadTTv
../instances/CW3;true;false;12;4;20.273895025253296;20.305082245;0.016914011;false;false;false;0.84;14.7407892;20.119218239;25331;24457;3406;25331;24457;3406;20.422856996;-1;15;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_Dn6CEx
../instances/CHL6;true;false;12;5;10800.062137126923;NaN;0.017939758;false;true;false;9.26;4.79441787;10799.611476722;6948;144498;6625;6948;144498;6625;10800.302611273;-1;5;true;true;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_FkVbzv
../instances/Hchl9;true;false;12;2;19.327210903167725;19.350713429;0.003281068;false;false;false;0.83;9.26671254;19.213864504;4171;32727;2378;4171;32727;2378;19.460862503;-1;10;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_HN4Psw
../instances/CW3;true;false;12;2;21.10527491569519;21.136537947;0.0169949;false;false;false;0.81;14.7407892;20.950077208;25331;24457;3406;25331;24457;3406;21.255375887;-1;15;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_LlFzzt
../instances/Hchl9;true;false;12;3;20.991364002227783;21.01483398;0.003258271;false;false;false;0.87;9.26671255;20.878004417;4171;32727;2378;4171;32727;2378;21.120075806;-1;10;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_ZXotVv
../instances/CHL6;true;false;12;3;10800.021489143372;NaN;0.01958987;false;false;false;9.28;4.79441787;10799.57049589;6948;144498;6625;6948;144498;6625;10800.278808075;-1;6;true;true;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_ZZ665t
../instances/CHL6;true;false;12;4;10800.04413986206;NaN;0.018927205;false;false;false;9.14;4.79441787;10799.607735997;6948;144498;6625;6948;144498;6625;10800.279867635;-1;6;true;true;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_hhfTJt
../instances/Hchl9;true;false;12;4;17.793899059295654;17.817555491;0.003269137;false;false;false;0.89;9.26671256;17.680826527;4171;32727;2378;4171;32727;2378;17.919494111;-1;10;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_l5Jzyv
../instances/Hchl2;true;false;12;3;1766.4745590686798;1766.5541939;0.026628334;false;false;false;11.13;5.15471667;1766.032076238;9796;133741;6478;9796;133741;6478;1766.68318442;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_nXzy2u
../instances/CW3;true;false;12;3;78.81387686729431;78.844942684;0.016892439;false;false;false;0.89;14.7407892;78.657768317;25331;24457;3406;25331;24457;3406;78.960932679;-1;15;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_qMNBxx
../instances/Hchl2;true;false;12;4;2303.803300142288;2303.889968405;0.022719385;false;false;false;11.16;5.15471667;2303.365009766;9796;133741;6478;9796;133741;6478;2304.007927928;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-23T21:29:54/jl_tXgYUt
../instances/Hchl6s;false;true;1;1;5760.515797138214;5762.664406755;0.472604595;false;false;false;5509.78;61332.7999;5746.598886995;22;4202385;44593;22;4202385;44593;5762.9884048;61040;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_0g2pAd
../instances/A4;true;true;1;1;13.21154499053955;13.299127935;0.010064603;false;false;false;7.48;6261.42758;12.70047152;20;160361;4084;20;160361;4084;13.402468673;6179;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_0luEWe
../instances/Hchl3s;false;true;1;1;381.4366240501404;381.71216937;0.031976708;false;false;false;67.65;12375.0;379.671826585;10;506117;9670;10;506117;9670;381.82561447;12215;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_180oNe
../instances/CW1;true;true;1;1;24.397385120391846;24.568719392;0.023006839;false;false;false;15.06;6605.33333;23.242914414;25;315389;6332;25;315389;6332;24.676779854;6402;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_18IzMa
../instances/STS2;true;true;1;1;5.386759996414185;5.438926328;0.0072022;false;false;false;3.41;4673.33333;5.062022853;30;104695;3204;30;104695;3204;5.540837596;4620;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_28rtmb
../instances/CW3;false;true;12;1;449.35635805130005;450.590011885;0.312410708;false;false;false;397.42;5792.49999;442.155867914;40;2329788;33224;40;2329788;33224;450.890918252;5689;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_2B1nfb
../instances/3;true;true;12;1;0.979931116104126;0.996101172;0.002202479;true;true;false;0.11;1901.765;0.87407816;20;30098;1335;20;30098;1335;1.097939353;1860;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_2ZPeFe
../instances/Hchl7s;true;true;1;1;5050.560522079468;5053.204642425;0.337201755;false;false;false;3693.89;63285.1129;5033.660876965;40;5023065;37748;40;5023065;37748;5053.574802961;63112;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_40vzYb
../instances/Hchl6s;false;true;12;1;1697.2187340259552;1699.403062975;0.481245002;false;false;false;1431.48;61332.8;1683.157710741;22;4202385;44593;22;4202385;44593;1699.814536484;61040;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_45u75c
../instances/CHL7;true;true;1;1;205.92324590682983;206.313196314;0.053744234;false;false;false;99.57;16900.0;203.47257616;35;742830;11075;35;742830;11075;206.44202441;16881;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_58enCd
../instances/A5;false;true;12;1;77.27942204475403;77.53864848;0.034747492;false;false;false;25.85;13092.95;75.674859705;20;469398;10402;20;469398;10402;77.668200242;12985;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_5ER6xb
../instances/Hchl9;true;true;12;1;5.580840110778809;5.642867203;0.007868909;true;true;false;1.23;5277.536;5.20425061;35;117671;3518;35;117671;3518;5.751734087;5240;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_5W1mXa
../instances/Hchl8s;false;true;1;1;1395.0471451282501;1395.054131561;0.000872832;false;false;false;0.2;974.0;1394.963490421;10;13149;896;10;13149;896;1395.15471898;911;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_6Afjub
../instances/CHL7;false;true;1;1;272.61695098876953;273.000726818;0.055880137;false;false;false;147.55;16900.0;270.097002492;35;772618;12594;35;772618;12594;273.130533414;16881;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_6GR6ze
../instances/CHL2;true;false;1;1;0.2124929428100586;0.215243209;0.000575416;false;false;false;0.07;2398.0;0.180574131;633;3768;678;633;3768;678;0.314005705;2326;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_6PF95a
../instances/STS4;true;true;12;1;16.512920141220093;16.678416391;0.018324639;false;false;false;9.23;9738.11111;15.32689155;20;306966;5909;20;306966;5909;16.788578873;9700;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_972hRc
../instances/Hchl6s;true;true;12;1;796.2676701545715;798.241091808;0.341980989;false;false;false;369.17;61332.8;784.099896612;22;3794525;30141;22;3794525;30141;798.499155377;61040;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_9kdVxb
../instances/CU1;true;false;12;1;0.11533188819885254;0.120154343;0.001674051;true;true;false;0.02;12330.0;0.068610032;3563;5118;1014;3563;5118;1014;0.221820442;12330;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_9xRD0a
../instances/STS4;true;false;12;1;0.8884460926055908;0.91206524;0.004564193;true;true;false;0.27;9738.111;0.754566523;2946;40897;3048;2946;40897;3048;1.016269769;9700;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_ASJHUc
../instances/Hchl4s;true;false;1;1;9824.307328939438;9824.344975444;0.00639125;false;false;false;8.18;12357.7904;9824.070478846;809;72091;4311;809;72091;4311;9824.46064128;12006;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_Ahzknd
../instances/OF2;false;true;12;1;0.8522200584411621;0.868650315;0.002227319;true;true;false;0.26;2734.125;0.74238208;10;31632;2110;10;31632;2110;0.969522878;2690;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_Akewvc
../instances/Hchl9;true;false;12;1;1.9974138736724854;2.016933371;0.003166332;false;false;false;0.55;5277.53592;1.875764976;4171;32727;2378;4171;32727;2378;2.120742628;5240;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_AznzIa
../instances/STS4;false;true;12;1;26.02677321434021;26.211233381;0.019697588;false;false;false;16.0;9746.3333;24.795451205;20;332980;7224;20;332980;7224;26.321611263;9700;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_B8VZDb
../instances/Hchl6s;true;true;1;1;2036.3737218379974;2038.365294871;0.342763977;false;false;false;1812.59;61332.8;2023.905963545;22;3794525;30141;22;3794525;30141;2038.683653156;61040;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_BA0f4a
../instances/A1;true;false;1;1;0.09622502326965332;0.098703563;0.00059356;false;false;false;0.06;2019.99999;0.065519086;1120;2614;598;1120;2614;598;0.197062523;2020;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_Bsw7Ad
../instances/Hchl2;true;false;1;1;56.886667013168335;56.960475194;0.023393216;false;false;false;27.18;10053.1765;56.408626405;9796;133741;6478;9796;133741;6478;57.065584414;9954;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_C4wrOd
../instances/A2;true;true;12;1;1.7604079246520996;1.78268054;0.003158633;true;true;false;0.34;2615.0;1.642566821;20;43520;1817;20;43520;1817;1.885289042;2505;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_C90uSe
../instances/A2;true;true;1;1;2.7234530448913574;2.745338897;0.003108605;false;false;false;0.87;2615.0;2.606406802;20;43520;1817;20;43520;1817;2.84737282;2505;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_CRojld
../instances/Hchl4s;true;false;12;1;1552.1107869148254;1552.151002991;0.006496859;false;false;false;2.49;12357.7904;1551.874547862;809;72091;4311;809;72091;4311;1552.328964817;12006;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_CZz2pc
../instances/A5;true;false;1;1;5.690407037734985;5.715973;0.006089085;false;false;false;2.97;13092.95;5.523267603;2054;47529;3469;2054;47529;3469;5.82009737;12985;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_CcFcOb
../instances/Hchl8s;false;true;12;1;983.060711145401;983.0684983;0.00087787;false;false;false;0.16;974.0;983.00539106;10;13149;896;10;13149;896;983.181777643;911;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_Cqt8Ed
../instances/CU2;true;false;12;1;0.26423192024230957;0.276612337;0.009707197;true;true;false;0.05;26100.0;0.189065209;11287;12178;2065;11287;12178;2065;0.378887736;26100;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_DKFjuc
../instances/Hchl8s;true;false;1;1;125.48090696334839;125.491819553;0.0006381;false;false;false;0.13;974.0;125.43418161;90;9549;800;90;9549;800;125.597014387;911;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_DohoMe
../instances/3;true;false;12;1;0.13518619537353516;0.137141832;0.000457565;true;true;false;0.01;1901.765;0.126266763;666;1789;446;666;1789;446;0.236696809;1860;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_DvLYOc
../instances/Hchl8s;true;true;12;1;190.1643099784851;190.172069919;0.001041212;false;false;false;0.13;974.0;190.107833439;10;13015;847;10;13015;847;190.281028283;911;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_Ehyw1d
../instances/Hchl3s;true;true;1;1;246.8612380027771;247.113299104;0.029077726;false;false;false;40.22;12372.125;245.207920644;10;467408;7836;10;467408;7836;247.225709987;12215;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_EjHXne
../instances/A5;false;true;1;1;134.66358590126038;134.91146147;0.033742075;false;false;false;73.85;13092.95;133.035086369;20;469398;10402;20;469398;10402;135.023427624;12985;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_FonTyb
../instances/CHL6;false;true;1;1;161.65716814994812;162.055261246;0.05837513;false;false;false;129.29;16896.1458;159.079768838;30;776048;13170;30;776048;13170;162.176855874;16869;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_GAERAc
../instances/Hchl3s;false;true;12;1;232.68662285804749;232.963520947;0.032213361;false;false;false;24.7;12375.0;230.985074157;10;506117;9670;10;506117;9670;233.08387835;12215;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_GGatVb
../instances/OF2;true;false;1;1;0.06874990463256836;0.070373065;0.000343232;false;false;false;0.03;2729.1;0.06078008;193;1996;415;193;1996;415;0.16740872;2690;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_HNQDAa
../instances/3;false;true;12;1;1.0180881023406982;1.034895959;0.002455789;true;true;false;0.11;1919.167;0.909241894;20;32395;1860;20;32395;1860;1.136131937;1860;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_HhK8kb
../instances/CW1;true;true;12;1;14.017371892929077;14.19306026;0.022955972;false;false;false;6.75;6605.33333;12.871896189;25;315389;6332;25;315389;6332;14.30104053;6402;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_I4w6zb
../instances/OF2;true;false;12;1;0.054518938064575195;0.056241946;0.000362006;true;true;false;0.01;2729.1;0.046377395;193;1996;415;193;1996;415;0.15534817;2690;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_IF2Dxd
../instances/CHL6;false;true;12;1;73.33385801315308;73.741652572;0.059819619;false;false;false;42.26;16896.1458;70.851146808;30;776048;13170;30;776048;13170;73.881167182;16869;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_IscMzc
../instances/CHL5;false;true;1;1;0.1069948673248291;0.108796019;0.00031597;false;false;false;0.03;395.756757;0.081181774;10;2498;345;10;2498;345;0.203788948;390;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_J3yJwc
../instances/CHL1;false;true;1;1;213.22202491760254;213.493813163;0.036584434;false;false;false;82.24;8907.5294;211.465197235;30;519161;10402;30;519161;10402;213.605921896;8699;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_J9A26a
../instances/CHL1;true;false;12;1;16.438259840011597;16.500293555;0.012680453;true;true;false;2.46;8907.529;16.087224096;5669;100653;5216;5669;100653;5216;16.605314783;8699;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_JC33md
../instances/Hchl9;false;true;12;1;6.30861496925354;6.382439119;0.007425679;true;true;false;1.63;5277.656;5.945298178;35;118571;3666;35;118571;3666;6.48532206;5240;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_JKlB0d
../instances/Hchl7s;true;true;12;1;2735.0632848739624;2737.794676833;0.319999124;false;false;false;776.93;63285.1132;2718.628109501;40;5023065;37748;40;5023065;37748;2738.159658044;63112;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_JYahTb
../instances/Hchl2;true;true;1;1;277.3801169395447;277.771716436;0.055090462;false;false;false;107.45;10053.1765;274.862247627;35;736957;11048;35;736957;11048;277.895427345;9954;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_Jc9wye
../instances/HH;true;false;12;1;0.8932909965515137;0.89654187;0.000478294;true;true;false;0.03;12145.5;0.859278323;96;4532;663;96;4532;663;0.996758527;11586;-1;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:18:25/jl_JhnWtc
